,text,label
13639,"I would rather that a million come from our own hemisphere, our own country as opposed to Saddam Hussein.",0
13640,He doesn't understand that Russia committed serious aggression against Georgia.,1
13641,We're the United States of America.,1
13642,I see no evidence that it has done it.,0
13643,"I said that I'd end the war in Iraq, and I did.",1
13644,"Last point about Senator McCain's plan is that insurers right now, the main restrictions on what they do is primarily state law and, under Senator McCain's plan, those rules would be stripped away and you would start seeing a lot more insurance companies cherry-picking and excluding people from coverage.",0
13645,"And his emissary, I think, came home in 12 hours having heard a very definite nyet.",0
13646,But there's no doubt there's a lot of opposition to it in the Senate.,1
13647,"or 15 months ago, on what he believed in.",0
13648,This is the first time that I've - remember in the history of our country when we've let a foreign country circumvent or change our Bill of Rights.,1
13649,"But they're not getting the $5,100 the president promised them.",1
13650,Here's some help for you to go to a community college.,0
13651,"I don't; I believe in free and fair trade, and that's the thing that saved us.",0
13652,We have to stop them from leaving.,0
13653,"And the governor may not want to answer that question, he may want to call it a high school debating trick, but let me tell you this.",0
13654,Doesn't make me popular with environmentalists.,0
13655,I think we've got to invest in education and training.,0
13656,My plan balances the budget within 6 years.,1
13657,"And if you remember four years ago, we had not only rising unemployment, but a lot of rising cynicism.",1
13658,There's no certain road to the presidency.,0
13659,"I think there's enough -- we're even looking at our tax cut proposal, our economic package.",0
13660,There's been a consistent policy on the part of this administration to lower or delay enforcement of air pollution standards and water pollution standards.,1
13661,I think my plan is better.,0
13662,I just want to make sure that --,0
13663,"Now, in fairness, what Governor Romney has now said is he'll maintain traditional Medicare alongside it.",1
13664,"But as Senator Clinton said in her debates with you, we need to know the full extent of that relationship.",1
13665,We have an architect in the audience who designed one of your clubhouses at one of your golf courses.,1
13666,"And General Petraeus says we have had great success, but it's very fragile.",1
13667,"That's unacceptable for us, and it's essential for a president to show strength from the very beginning, to make it very clear what is acceptable and not acceptable.",0
